#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	tigrfam_acc	tigrfam_desc	Taxonomy
metaerg.pl|00014	NODE_1_length_141231_cov_51.1498	9400	10161	762	1	No	0	TIGR01528	"nicotinamide mononucleotide transporter PnuC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici
metaerg.pl|11410	NODE_6423_length_319_cov_0.867424	3	317	315	-1	No	0	TIGR01414	"outer membrane autotransporter barrel domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11432	NODE_6466_length_318_cov_2.05323	3	317	315	-1	No	0	TIGR01731	"adhesin HecA family 20-residue repeat (two copies)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter intestini
metaerg.pl|11548	NODE_6594_length_314_cov_1.55212	2	313	312	1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp001603905
metaerg.pl|11606	NODE_6652_length_312_cov_1.44747	67	285	219	1	No	0	TIGR01032	"ribosomal protein bL20"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|11629	NODE_6699_length_311_cov_1.8125	3	311	309	-1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	unknow
metaerg.pl|11638	NODE_6736_length_310_cov_1.58824	3	308	306	-1	No	0	TIGR00041	"dTMP kinase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|11729	NODE_6813_length_308_cov_1.07905	3	236	234	1	No	0	TIGR01414	"outer membrane autotransporter barrel domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|11845	NODE_6971_length_303_cov_1.72177	2	301	300	1	No	0	TIGR02281	"clan AA aspartic protease, TIGR02281 family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|11889	NODE_7020_length_301_cov_2.26829	73	300	228	1	No	0	TIGR00449	"tRNA-guanine family transglycosylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini
metaerg.pl|11896	NODE_7055_length_300_cov_1.85306	2	298	297	1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri
metaerg.pl|11967	NODE_7131_length_298_cov_1.52675	2	298	297	1	No	0	TIGR03302	"outer membrane assembly lipoprotein YfiO"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|12058	NODE_7260_length_295_cov_1.15833	2	295	294	-1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900177805
metaerg.pl|12047	NODE_7238_length_295_cov_1.77083	1	294	294	1	No	0	TIGR02420	"RNA polymerase-binding protein DksA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|12085	NODE_7282_length_294_cov_1.44351	3	293	291	1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp002911475
metaerg.pl|12071	NODE_7303_length_294_cov_157.682	2	292	291	-1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium sp900473305
metaerg.pl|12099	NODE_7315_length_293_cov_1.57143	3	293	291	1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__RUG343;s__RUG343 sp900317975
metaerg.pl|12103	NODE_7306_length_293_cov_1.96218	3	293	291	-1	No	0	TIGR00350	"cell envelope-related function transcriptional attenuator common domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|12127	NODE_7364_length_292_cov_0.940928	3	290	288	1	No	0	TIGR00357	"methionine-R-sulfoxide reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|12259	NODE_7500_length_288_cov_1.19313	3	287	285	-1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__Lactobacillus_H hokkaidonensis
metaerg.pl|12253	NODE_7515_length_288_cov_1.27897	3	287	285	1	No	0	TIGR01297	"cation diffusion facilitator family transporter"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|12325	NODE_7622_length_286_cov_0.891775	3	284	282	-1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|12371	NODE_7637_length_285_cov_1.62174	2	283	282	-1	No	0	TIGR02594	"TIGR02594 family protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;s__Methylotenera sp002928535
metaerg.pl|12420	NODE_7730_length_283_cov_1.10526	95	283	189	-1	No	0	TIGR00135	"aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|12422	NODE_7715_length_283_cov_1.22368	3	281	279	-1	No	0	TIGR00262	"tryptophan synthase, alpha subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|12451	NODE_7768_length_282_cov_2	1	282	282	1	No	0	TIGR00171	"3-isopropylmalate dehydratase, small subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|12503	NODE_7833_length_281_cov_2.24336	3	281	279	1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|12531	NODE_7886_length_280_cov_1.87111	1	279	279	1	No	0	TIGR00105	"ribosomal protein bL31"	unknow
metaerg.pl|12612	NODE_7938_length_278_cov_1.25561	3	278	276	-1	No	0	TIGR02937	"RNA polymerase sigma factor, sigma-70 family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus bombicola
metaerg.pl|12614	NODE_7966_length_278_cov_0.923767	3	278	276	1	No	0	TIGR00220	"large conductance mechanosensitive channel protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|12654	NODE_8025_length_277_cov_0.846847	3	275	273	-1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp001603905
metaerg.pl|12719	NODE_8069_length_276_cov_1.35747	1	276	276	1	No	0	TIGR04085	"radical SAM additional 4Fe4S-binding SPASM domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|12726	NODE_8097_length_276_cov_1.70136	1	273	273	1	No	0	TIGR00621	"single-stranded DNA-binding protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus hamsteri
metaerg.pl|12684	NODE_8040_length_276_cov_0.846154	24	275	252	1	No	0	TIGR03188	"phosphoribosyl-ATP diphosphatase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|12764	NODE_8141_length_275_cov_0.85	2	274	273	-1	No	0	TIGR00981	"ribosomal protein uS12"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|12762	NODE_8189_length_275_cov_2.14545	12	275	264	-1	No	0	TIGR00357	"methionine-R-sulfoxide reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Frischella;s__Frischella perrara
metaerg.pl|12815	NODE_8251_length_274_cov_2.83105	1	273	273	1	No	0	TIGR00481	"Raf kinase inhibitor-like protein, YbhB/YbcL family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|12908	NODE_8336_length_273_cov_1.2844	79	273	195	1	No	0	TIGR00176	"molybdopterin-guanine dinucleotide biosynthesis protein B"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|12923	NODE_8281_length_273_cov_1.7156	3	272	270	1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__A52C2;s__A52C2 sp900110915
metaerg.pl|13069	NODE_8535_length_271_cov_3.22685	1	270	270	1	No	0	TIGR02194	"glutaredoxin-like protein NrdH"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|13140	NODE_8684_length_269_cov_1.72897	42	269	228	-1	No	0	TIGR03141	"heme exporter protein CcmD"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|13131	NODE_8682_length_269_cov_1.75701	2	235	234	1	No	0	TIGR00826	"PTS system, glucose-like IIB component"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|13323	NODE_8882_length_267_cov_1.49057	1	267	267	-1	No	0	TIGR04057	"TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region"	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Vibrionimonas;s__Vibrionimonas magnilacihabitans
metaerg.pl|13322	NODE_8921_length_267_cov_0.90566	1	267	267	1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__UBA1765;s__UBA1765 sp002314675
metaerg.pl|13443	NODE_9086_length_265_cov_1.52857	1	264	264	1	No	0	TIGR01011	"ribosomal protein uS2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|13483	NODE_9122_length_264_cov_0.899522	3	263	261	-1	No	0	TIGR00135	"aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|13474	NODE_9177_length_264_cov_1.33971	3	263	261	1	No	0	TIGR01494	"HAD ATPase, P-type, family IC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|13616	NODE_9350_length_262_cov_1.24638	3	260	258	-1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__RIT-PI-d;s__RIT-PI-d sp002915575
metaerg.pl|13695	NODE_9457_length_261_cov_2.36893	1	261	261	-1	No	0	TIGR01766	"transposase, IS605 OrfB family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp900176405
metaerg.pl|13655	NODE_9401_length_261_cov_1.35922	2	259	258	-1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp900468685
metaerg.pl|13656	NODE_9461_length_261_cov_2.08252	3	260	258	-1	No	0	TIGR03506	"flagellar hook-basal body protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|13866	NODE_9667_length_259_cov_0.794118	1	258	258	1	No	0	TIGR01731	"adhesin HecA family 20-residue repeat (two copies)"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp000527695
metaerg.pl|13797	NODE_9561_length_259_cov_0.916667	1	258	258	1	No	0	TIGR01726	"amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella tamiae
metaerg.pl|13840	NODE_9582_length_259_cov_0.916667	2	259	258	1	No	0	TIGR01443	"intein C-terminal splicing region"	unknow
metaerg.pl|13964	NODE_9714_length_258_cov_0.921182	2	256	255	1	No	0	TIGR00228	"crossover junction endodeoxyribonuclease RuvC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_I
metaerg.pl|13965	NODE_9692_length_258_cov_0.921182	11	256	246	-1	No	0	TIGR00449	"tRNA-guanine family transglycosylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer
metaerg.pl|14001	NODE_9913_length_257_cov_0.99505	3	257	255	-1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_K
metaerg.pl|14088	NODE_9996_length_256_cov_0.930348	1	255	255	1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14093	NODE_9931_length_256_cov_0.930348	1	195	195	-1	No	0	TIGR02683	"putative addiction module killer protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis
metaerg.pl|14056	NODE_9926_length_256_cov_0.915423	3	254	252	-1	No	0	TIGR03061	"YhgE/Pip N-terminal domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellis
metaerg.pl|14110	NODE_10022_length_256_cov_1.38806	3	254	252	1	No	0	TIGR01600	"phage minor tail protein L"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_M
metaerg.pl|14167	NODE_10053_length_255_cov_1.865	1	255	255	1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__Lactobacillus_H hokkaidonensis
metaerg.pl|14146	NODE_10056_length_255_cov_0.93	2	253	252	1	No	0	TIGR00621	"single-stranded DNA-binding protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_E;s__Lactobacillus_E bifermentans
metaerg.pl|14304	NODE_10301_length_253_cov_2.84343	3	251	249	-1	No	0	TIGR01726	"amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|14482	NODE_10479_length_251_cov_0.94898	40	249	210	1	No	0	TIGR00778	"alkylhydroperoxidase AhpD family core domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|14413	NODE_10406_length_251_cov_2.52041	3	251	249	1	No	0	TIGR03302	"outer membrane assembly lipoprotein YfiO"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|14423	NODE_10443_length_251_cov_1.43367	3	251	249	1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium lacrimalis
metaerg.pl|14591	NODE_10710_length_249_cov_0.984536	2	247	246	-1	No	0	TIGR01256	"molybdate ABC transporter, periplasmic molybdate-binding protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B
metaerg.pl|14567	NODE_10700_length_249_cov_1.82474	3	248	246	1	No	0	TIGR01558	"putative phage terminase, small subunit, P27 family"	d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;f__Siphoviridae;no__unclassified Siphoviridae;s__Lactobacillus phage phiadh;
metaerg.pl|14626	NODE_10663_length_249_cov_0.958763	2	247	246	-1	No	0	TIGR02375	"pseudoazurin"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14614	NODE_10691_length_249_cov_2.34536	57	248	192	1	No	0	TIGR03141	"heme exporter protein CcmD"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis
metaerg.pl|14566	NODE_10689_length_249_cov_2.15979	1	213	213	-1	No	0	TIGR00829	"PTS system, Fru family, IIB component"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001898925
metaerg.pl|14711	NODE_10792_length_248_cov_1.56477	3	248	246	-1	No	0	TIGR01554	"phage major capsid protein, HK97 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella sp002142215
metaerg.pl|14919	NODE_11072_length_245_cov_0.984211	1	243	243	-1	No	0	TIGR01726	"amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A
metaerg.pl|15127	NODE_11403_length_242_cov_1	2	241	240	-1	No	0	TIGR03544	"DivIVA domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|15238	NODE_11525_length_241_cov_1.00538	3	239	237	-1	No	0	TIGR00613	"DNA repair protein RecO"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|15213	NODE_11533_length_241_cov_1	1	240	240	1	No	0	TIGR01003	"phosphocarrier, HPr family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N
metaerg.pl|15244	NODE_11541_length_241_cov_1.5	1	240	240	-1	No	0	TIGR00061	"ribosomal protein bL21"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795
metaerg.pl|15191	NODE_11521_length_241_cov_2.06452	2	241	240	-1	No	0	TIGR01760	"phage tail tape measure protein, TP901 family, core region"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus melliventris
metaerg.pl|15305	NODE_11645_length_240_cov_1.71351	2	190	189	-1	No	0	TIGR04111	"phage-associated protein, BcepMu gp16 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Trabulsiella;s__Trabulsiella odontotermitis_B
metaerg.pl|15274	NODE_11642_length_240_cov_1.01622	2	238	237	1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Brucella;s__Brucella melitensis
metaerg.pl|15316	NODE_11688_length_240_cov_0.827027	3	239	237	1	No	0	TIGR01643	"YD repeat (two copies)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi
metaerg.pl|15360	NODE_11717_length_239_cov_1.01087	9	239	231	1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900177805
metaerg.pl|15430	NODE_11823_length_238_cov_1.01639	2	238	237	1	No	0	TIGR02167	"bacterial surface protein 26-residue repeat"	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900177805
metaerg.pl|15451	NODE_11875_length_238_cov_2.02186	1	237	237	1	No	0	TIGR02681	"phage regulatory protein, Rha family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella intestini
metaerg.pl|15535	NODE_11951_length_237_cov_1.02198	20	235	216	-1	No	0	TIGR00739	"preprotein translocase, YajC subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
metaerg.pl|15559	NODE_12038_length_236_cov_1.03315	3	236	234	-1	No	0	TIGR01470	"siroheme synthase, N-terminal domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|15680	NODE_12220_length_235_cov_1.89444	2	202	201	-1	No	0	TIGR01003	"phosphocarrier, HPr family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola
metaerg.pl|15667	NODE_12264_length_235_cov_1.76111	2	235	234	-1	No	0	TIGR02675	"tape measure domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_Q
