#Geneid	Kegg_id	Pathway_name	Taxonomy
metaerg.pl|12164	00970	"Aminoacyl-tRNA biosynthesis"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kimbladii"
metaerg.pl|15788	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp002916935"
metaerg.pl|04026	01030	"Glycan structures - biosynthesis 1"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp002375765"
metaerg.pl|04026	03030	"DNA replication"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp002375765"
metaerg.pl|08026	00760	"Nicotinate and nicotinamide metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08026	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|08026	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola"
metaerg.pl|09957	03430	"Mismatch repair"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|12685	03430	"Mismatch repair"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|11895	03060	"Protein export"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|14870	00564	"Glycerophospholipid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16140	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|16138	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|16138	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|14831	03010	"Ribosome"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Tokpelaia;s__Tokpelaia hoelldoblerii"
metaerg.pl|14059	02010	"ABC transporters - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07283	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|09825	00400	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|09825	00970	"Aminoacyl-tRNA biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|12841	00400	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|12841	00970	"Aminoacyl-tRNA biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|15495	03090	"Type II secretion system"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|15495	02020	"Two-component system - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|15495	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|17482	00550	"Peptidoglycan biosynthesis"	"unknow"
metaerg.pl|04346	00350	"Tyrosine metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G collinoides"
metaerg.pl|04346	00380	"Tryptophan metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G collinoides"
metaerg.pl|04346	00340	"Histidine metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G collinoides"
metaerg.pl|04346	00450	"Selenoamino acid metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G collinoides"
metaerg.pl|08815	02020	"Two-component system - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08815	00340	"Histidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|12987	00910	"Nitrogen metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|12987	00670	"One carbon pool by folate"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|12987	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|05789	03420	"Nucleotide excision repair"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__UBA2232;s__UBA2232 sp002348045"
metaerg.pl|05789	03440	"Homologous recombination"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__UBA2232;s__UBA2232 sp002348045"
metaerg.pl|05789	00230	"Purine metabolism"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__UBA2232;s__UBA2232 sp002348045"
metaerg.pl|05789	03030	"DNA replication"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__UBA2232;s__UBA2232 sp002348045"
metaerg.pl|05789	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__UBA2232;s__UBA2232 sp002348045"
metaerg.pl|05789	03410	"Base excision repair"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__UBA2232;s__UBA2232 sp002348045"
metaerg.pl|09088	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|09088	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|17606	00480	"Glutathione metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apis_A"
metaerg.pl|17688	00540	"Lipopolysaccharide biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|13807	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|13807	00251	"Glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|05298	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|05298	00620	"Pyruvate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|10123	05120	"Epithelial cell signaling in Helicobacter pylori infection"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|13990	00471	"D-Glutamine and D-glutamate metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|13990	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|15891	00052	"Galactose metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|15891	00521	"Streptomycin biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|15891	00500	"Starch and sucrose metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|15891	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|13491	00195	"Photosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|16676	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_K;s__Lactobacillus_K mellifer"
metaerg.pl|08819	02010	"ABC transporters - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11496	02010	"ABC transporters - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|12572	05120	"Epithelial cell signaling in Helicobacter pylori infection"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_A"
metaerg.pl|09278	00561	"Glycerolipid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium sp900012615"
metaerg.pl|13662	03030	"DNA replication"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp000760615"
metaerg.pl|15090	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi_G"
metaerg.pl|18018	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|18018	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_N"
metaerg.pl|08034	00480	"Glutathione metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08034	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08034	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|11759	00052	"Galactose metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11759	00051	"Fructose and mannose metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|11759	00500	"Starch and sucrose metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|12617	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|12617	00750	"Vitamin B6 metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__Commensalibacter sp003202795"
metaerg.pl|07938	00530	"Aminosugars metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00053	"Ascorbate and aldarate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00251	"Glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00500	"Starch and sucrose metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00271	"Methionine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00400	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00940	"Phenylpropanoid biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00520	"Nucleotide sugars metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|07938	00040	"Pentose and glucuronate interconversions"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|13443	03010	"Ribosome"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis"
metaerg.pl|08876	00780	"Biotin metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;s__Snodgrassella alvi"
metaerg.pl|00173	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00173	02010	"ABC transporters - General"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00173	00230	"Purine metabolism"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00173	00530	"Aminosugars metabolism"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00173	05014	"Amyotrophic lateral sclerosis (ALS)"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00173	00760	"Nicotinate and nicotinamide metabolism"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00173	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis"
metaerg.pl|00187	00240	"Pyrimidine metabolism"	"unknow"
metaerg.pl|00259	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Demequinaceae;g__Demequina;s__Demequina flava"
metaerg.pl|00263	03030	"DNA replication"	"unknow"
metaerg.pl|00269	03440	"Homologous recombination"	"d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;f__Myoviridae;g__Bxz1virus;s__Mycobacterium virus Bxz1;"
metaerg.pl|00278	03420	"Nucleotide excision repair"	"d__Bacteria;p__Omnitrophota;c__koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__1-14-0-20-42-13;s__1-14-0-20-42-13 sp002796125"
metaerg.pl|00278	03440	"Homologous recombination"	"d__Bacteria;p__Omnitrophota;c__koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__1-14-0-20-42-13;s__1-14-0-20-42-13 sp002796125"
metaerg.pl|00278	00230	"Purine metabolism"	"d__Bacteria;p__Omnitrophota;c__koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__1-14-0-20-42-13;s__1-14-0-20-42-13 sp002796125"
metaerg.pl|00278	03030	"DNA replication"	"d__Bacteria;p__Omnitrophota;c__koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__1-14-0-20-42-13;s__1-14-0-20-42-13 sp002796125"
metaerg.pl|00278	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Omnitrophota;c__koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__1-14-0-20-42-13;s__1-14-0-20-42-13 sp002796125"
metaerg.pl|00278	03410	"Base excision repair"	"d__Bacteria;p__Omnitrophota;c__koll11;o__1-14-0-20-42-13;f__1-14-0-20-42-13;g__1-14-0-20-42-13;s__1-14-0-20-42-13 sp002796125"
metaerg.pl|00279	03030	"DNA replication"	"d__Viruses;no__dsDNA viruses, no RNA stage;o__Caudovirales;f__Myoviridae;no__unclassified Myoviridae;s__Rhodococcus phage E3;"
metaerg.pl|00282	03420	"Nucleotide excision repair"	"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus;s__Urinacoccus sp001299455"
metaerg.pl|00282	03430	"Mismatch repair"	"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus;s__Urinacoccus sp001299455"
metaerg.pl|00282	03410	"Base excision repair"	"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus;s__Urinacoccus sp001299455"
metaerg.pl|00282	03030	"DNA replication"	"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus;s__Urinacoccus sp001299455"
metaerg.pl|02551	00530	"Aminosugars metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum"
metaerg.pl|02551	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum"
metaerg.pl|02551	00760	"Nicotinate and nicotinamide metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum"
metaerg.pl|02551	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum"
metaerg.pl|02551	00230	"Purine metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum"
metaerg.pl|02551	02010	"ABC transporters - General"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum"
metaerg.pl|15619	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|15619	00310	"Lysine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|15619	00650	"Butanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|15619	00020	"Citrate cycle (TCA cycle)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|15619	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
metaerg.pl|15619	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella apis_B"
